date,product,category,region,sales_amount,quantity,profit
2022-02-28,Phone Case,Electronics,South,149.33,3,39.88
2022-02-28,Office Chair,Furniture,South,99.07,6,31.68
2022-02-28,Bluetooth Speaker,Electronics,West,415.75,5,115.68
2022-02-28,Filing Cabinet,Furniture,West,833.05,12,273.79
2022-02-28,Stapler,Office Supplies,North,440.17,7,42.45
2022-02-28,Wireless Mouse,Electronics,South,262.32,9,59.69
2022-03-01,Bluetooth Speaker,Electronics,South,1005.41,10,310.8
2022-03-01,Bookshelf,Furniture,East,693.48,11,109.87
2022-03-01,USB Hub,Electronics,West,359.09,3,76.13
2022-03-01,Office Chair,Furniture,East,452.92,7,126.53
2022-03-01,Pen Pack,Office Supplies,East,460.28,9,132.56
2022-03-01,Office Chair,Furniture,East,324.52,3,90.37
2022-03-02,Bluetooth Speaker,Electronics,South,537.38,11,76.36
2022-03-02,Binder,Office Supplies,West,751.87,6,220.86
2022-03-02,Binder,Office Supplies,South,272.26,6,61.32
2022-03-02,Bookshelf,Furniture,North,1259.15,14,242.43
2022-03-02,Wireless Mouse,Electronics,South,30.12,3,7.57
2022-03-03,Binder,Office Supplies,Central,50.36,2,9.43
2022-03-03,Phone Case,Electronics,East,1212.05,13,407.08
2022-03-03,Bluetooth Speaker,Electronics,West,162.26,3,19.01
2022-03-03,Office Chair,Furniture,East,49.32,1,13.27
2022-03-03,Binder,Office Supplies,East,472.64,9,127.57
2022-03-03,Wireless Mouse,Electronics,West,658.04,5,187.78
2022-03-03,Wireless Mouse,Electronics,Central,396.84,5,109.39
2022-03-03,Bluetooth Speaker,Electronics,South,185.46,6,42.18
2022-03-03,Wireless Mouse,Electronics,North,546.65,5,62.53
2022-03-04,Notebook Set,Office Supplies,North,682.1,7,210.42
2022-03-04,Notebook Set,Office Supplies,North,229.79,10,79.47
2022-03-04,Notebook Set,Office Supplies,Central,1193.74,13,102.79
2022-03-04,Winter Jacket,Apparel,East,251.11,3,38.45
2022-03-04,Bluetooth Speaker,Electronics,North,186.39,10,49.36
2022-03-04,Running Shoes,Apparel,North,290.26,9,50.11
2022-03-04,Bluetooth Speaker,Electronics,South,1141.15,14,127.63
2022-03-04,Bluetooth Speaker,Electronics,West,803.19,9,263.2
2022-03-05,Pen Pack,Office Supplies,Central,18.23,1,5.61
2022-03-05,USB Hub,Electronics,Central,311.3,7,84.71
2022-03-05,Desk Lamp,Furniture,Central,310.83,5,44.87
2022-03-05,Stapler,Office Supplies,North,599.58,6,176.18
2022-03-05,Polo Shirt,Apparel,Central,112.4,2,14.62
2022-03-06,Pen Pack,Office Supplies,East,675.88,5,74.55
2022-03-06,Binder,Office Supplies,West,1098.25,11,118.88
2022-03-06,Binder,Office Supplies,North,435.97,11,106.79
2022-03-06,USB Hub,Electronics,West,629.49,13,168.35
2022-03-06,Binder,Office Supplies,Central,901.63,12,169.42
2022-03-06,Office Chair,Furniture,South,333.17,9,55.41
2022-03-06,Desk Lamp,Furniture,West,859.0,10,191.28
2022-03-07,Notebook Set,Office Supplies,East,164.49,8,23.63
2022-03-07,Polo Shirt,Apparel,Central,924.97,13,164.11
2022-03-07,Desk Lamp,Furniture,East,62.1,1,17.89
2022-03-07,Desk Lamp,Furniture,South,50.5,5,12.31
2022-03-07,Polo Shirt,Apparel,West,789.51,7,83.24
2022-03-07,USB Hub,Electronics,Central,31.16,3,7.71
2022-03-07,Filing Cabinet,Furniture,Central,382.84,14,52.1
2022-03-07,USB Hub,Electronics,West,419.11,7,99.88
2022-03-07,Notebook Set,Office Supplies,West,229.4,3,22.91
2022-03-07,Pen Pack,Office Supplies,North,68.5,2,14.88
2022-03-07,Polo Shirt,Apparel,North,163.08,4,30.9
2022-03-07,Stapler,Office Supplies,West,127.37,3,18.03
2022-03-07,Notebook Set,Office Supplies,South,49.05,1,8.64
2022-03-07,Bookshelf,Furniture,Central,1175.65,13,289.61
2022-03-07,Binder,Office Supplies,Central,1442.23,13,295.68
2022-03-08,USB Hub,Electronics,East,68.7,6,14.08
2022-03-08,Desk Lamp,Furniture,South,653.33,7,183.59
2022-03-08,Polo Shirt,Apparel,West,459.71,8,115.49
2022-03-08,Bookshelf,Furniture,West,1013.8,9,305.24
2022-03-08,Desk Lamp,Furniture,North,485.25,9,84.65
2022-03-09,Filing Cabinet,Furniture,South,69.95,1,13.72
2022-03-09,Baseball Cap,Apparel,West,632.37,8,144.61
2022-03-09,Wireless Mouse,Electronics,East,148.91,13,22.9
2022-03-09,Baseball Cap,Apparel,North,66.2,1,11.09
2022-03-09,Stapler,Office Supplies,West,173.4,4,51.17
2022-03-09,Desk Lamp,Furniture,West,474.21,8,152.93
2022-03-09,Bookshelf,Furniture,East,1429.37,13,329.69
2022-03-09,Polo Shirt,Apparel,West,98.57,5,30.32
2022-03-09,Stapler,Office Supplies,North,1389.55,14,406.13
2022-03-09,Polo Shirt,Apparel,North,362.42,9,123.59
2022-03-09,Office Chair,Furniture,East,902.05,13,82.98
2022-03-09,Running Shoes,Apparel,Central,353.34,6,63.09
2022-03-09,Filing Cabinet,Furniture,West,41.2,1,11.66
2022-03-10,Phone Case,Electronics,South,269.66,3,65.2
2022-03-10,Winter Jacket,Apparel,North,100.45,1,30.92
2022-03-10,Wireless Mouse,Electronics,North,25.05,2,4.11
2022-03-10,Running Shoes,Apparel,Central,284.31,4,60.79
2022-03-10,Bookshelf,Furniture,Central,191.39,4,45.25
2022-03-10,Office Chair,Furniture,West,488.22,6,93.34
2022-03-11,Polo Shirt,Apparel,North,131.67,12,29.99
2022-03-11,Bookshelf,Furniture,West,91.36,1,29.47
2022-03-11,Filing Cabinet,Furniture,West,812.42,13,110.91
2022-03-11,Bookshelf,Furniture,West,159.79,8,40.91
2022-03-11,Binder,Office Supplies,South,670.63,13,66.17
2022-03-11,Filing Cabinet,Furniture,West,498.34,12,99.38
2022-03-11,Running Shoes,Apparel,East,30.6,2,6.19
2022-03-11,Stapler,Office Supplies,South,664.57,7,228.98
2022-03-11,Notebook Set,Office Supplies,West,1197.67,13,181.46
2022-03-11,Office Chair,Furniture,West,647.13,5,114.58
2022-03-12,Wireless Mouse,Electronics,Central,352.76,14,37.42
2022-03-12,Filing Cabinet,Furniture,West,41.17,1,14.29
2022-03-12,Binder,Office Supplies,Central,1348.09,13,421.55
2022-03-12,Polo Shirt,Apparel,Central,155.01,14,44.37
2022-03-12,Office Chair,Furniture,South,244.07,5,42.46
2022-03-12,Wireless Mouse,Electronics,West,560.96,6,130.59
2022-03-13,Notebook Set,Office Supplies,Central,509.86,9,148.4
2022-03-13,Bluetooth Speaker,Electronics,South,216.86,9,34.07
2022-03-13,Phone Case,Electronics,North,725.58,14,91.16
2022-03-13,Stapler,Office Supplies,North,304.15,4,101.47
2022-03-13,Bookshelf,Furniture,South,353.39,10,83.91
2022-03-14,Phone Case,Electronics,South,1254.08,10,306.49
2022-03-14,USB Hub,Electronics,South,924.36,10,110.6
2022-03-14,Binder,Office Supplies,East,950.65,14,234.24
2022-03-15,Filing Cabinet,Furniture,West,467.35,6,147.63
2022-03-15,Polo Shirt,Apparel,East,70.73,2,16.59
2022-03-15,Phone Case,Electronics,South,312.4,6,37.45
2022-03-15,Binder,Office Supplies,North,305.99,4,99.5
2022-03-15,Filing Cabinet,Furniture,West,207.83,3,70.08
2022-03-16,Notebook Set,Office Supplies,West,527.1,6,66.89
2022-03-16,Stapler,Office Supplies,West,942.18,8,176.15
2022-03-16,Bluetooth Speaker,Electronics,East,329.83,9,57.66
2022-03-16,Filing Cabinet,Furniture,East,876.38,8,301.7
2022-03-16,Filing Cabinet,Furniture,North,700.79,12,85.82
2022-03-16,Wireless Mouse,Electronics,Central,131.2,13,44.06
2022-03-16,Desk Lamp,Furniture,East,215.64,10,60.83
2022-03-17,Wireless Mouse,Electronics,West,992.5,14,198.24
2022-03-17,Bookshelf,Furniture,East,376.1,5,92.6
2022-03-17,Baseball Cap,Apparel,East,55.99,2,17.6
2022-03-17,Pen Pack,Office Supplies,North,236.08,8,41.74
2022-03-17,Stapler,Office Supplies,South,865.91,14,288.4
2022-03-17,Office Chair,Furniture,South,949.49,9,125.74
2022-03-17,Office Chair,Furniture,South,765.1,9,129.21
2022-03-18,Bookshelf,Furniture,West,631.69,12,97.22
2022-03-18,Running Shoes,Apparel,West,411.86,14,120.28
2022-03-18,Running Shoes,Apparel,East,49.93,3,7.88
2022-03-18,Wireless Mouse,Electronics,South,768.17,11,121.93
2022-03-18,Stapler,Office Supplies,Central,213.55,8,20.66
2022-03-18,Binder,Office Supplies,South,69.33,1,12.68
2022-03-18,Baseball Cap,Apparel,North,170.08,2,20.43
2022-03-18,Winter Jacket,Apparel,West,73.14,3,9.28
2022-03-18,Pen Pack,Office Supplies,Central,968.01,10,296.13
2022-03-18,USB Hub,Electronics,Central,314.42,3,90.83
2022-03-19,Office Chair,Furniture,East,128.25,3,21.5
2022-03-19,Bluetooth Speaker,Electronics,East,136.24,8,13.03
2022-03-19,USB Hub,Electronics,West,95.8,1,24.95
2022-03-19,Running Shoes,Apparel,Central,1451.43,12,180.74
2022-03-19,Bookshelf,Furniture,East,300.03,12,104.18
2022-03-19,Wireless Mouse,Electronics,West,605.83,11,130.42
2022-03-20,Filing Cabinet,Furniture,East,1273.27,13,177.09
2022-03-20,Stapler,Office Supplies,South,757.33,11,152.51
2022-03-20,Running Shoes,Apparel,West,157.89,4,25.73
2022-03-21,Baseball Cap,Apparel,West,360.37,7,81.65
2022-03-21,Binder,Office Supplies,West,377.82,5,128.99
2022-03-21,Bookshelf,Furniture,South,488.13,6,96.34
2022-03-21,Stapler,Office Supplies,West,363.28,5,82.39
2022-03-21,Wireless Mouse,Electronics,East,435.17,5,138.17
2022-03-22,USB Hub,Electronics,Central,163.94,12,40.34
2022-03-22,Polo Shirt,Apparel,East,455.08,6,131.99
2022-03-22,USB Hub,Electronics,East,141.83,13,21.9
2022-03-22,Bluetooth Speaker,Electronics,South,36.58,3,6.14
2022-03-22,Winter Jacket,Apparel,South,75.27,2,20.19
2022-03-22,Phone Case,Electronics,North,411.65,8,117.76
2022-03-23,Bookshelf,Furniture,North,100.76,11,21.17
2022-03-23,Wireless Mouse,Electronics,West,511.05,14,132.96
2022-03-23,Filing Cabinet,Furniture,Central,80.94,4,15.6
2022-03-23,Notebook Set,Office Supplies,East,1217.02,12,365.13
2022-03-23,Stapler,Office Supplies,South,312.85,8,106.97
2022-03-23,Office Chair,Furniture,Central,338.09,8,83.81
2022-03-23,Phone Case,Electronics,South,140.81,2,45.97
2022-03-23,Bluetooth Speaker,Electronics,South,346.75,10,32.88
2022-03-23,Notebook Set,Office Supplies,Central,237.4,8,19.9
2022-03-23,Baseball Cap,Apparel,Central,789.93,11,98.88
2022-03-23,Running Shoes,Apparel,West,204.45,2,26.8
2022-03-23,Wireless Mouse,Electronics,East,265.83,4,48.42
2022-03-23,Filing Cabinet,Furniture,East,273.11,9,42.57
2022-03-23,Binder,Office Supplies,East,337.18,4,111.27
2022-03-23,Binder,Office Supplies,South,411.47,4,55.17
2022-03-24,Notebook Set,Office Supplies,Central,28.0,1,2.72
2022-03-24,Bluetooth Speaker,Electronics,East,1096.83,10,301.93
2022-03-24,Running Shoes,Apparel,Central,347.29,6,102.95
2022-03-24,Office Chair,Furniture,North,171.25,4,46.35
2022-03-24,Office Chair,Furniture,North,241.37,4,62.8
2022-03-24,Polo Shirt,Apparel,East,83.24,1,19.45
2022-03-24,Stapler,Office Supplies,North,49.79,3,16.92
2022-03-24,Desk Lamp,Furniture,North,125.1,1,28.28
2022-03-24,Running Shoes,Apparel,East,110.58,1,30.91
2022-03-24,Polo Shirt,Apparel,South,923.44,12,314.51
2022-03-24,Baseball Cap,Apparel,West,85.9,2,6.88
2022-03-24,Stapler,Office Supplies,South,246.71,7,76.34
2022-03-25,Stapler,Office Supplies,Central,727.11,13,104.63
2022-03-25,Baseball Cap,Apparel,West,162.28,4,24.7
2022-03-25,Polo Shirt,Apparel,Central,137.5,2,41.51
2022-03-25,Office Chair,Furniture,East,339.55,13,58.51
2022-03-25,Bookshelf,Furniture,North,17.44,1,1.88
2022-03-25,Office Chair,Furniture,East,251.66,4,74.23
2022-03-25,Stapler,Office Supplies,North,227.18,14,18.71
2022-03-25,Bookshelf,Furniture,South,1743.66,14,171.95
2022-03-25,Wireless Mouse,Electronics,North,963.29,10,172.28
2022-03-26,Running Shoes,Apparel,Central,1030.92,14,163.72
2022-03-26,USB Hub,Electronics,East,1188.66,14,224.25
2022-03-27,Bluetooth Speaker,Electronics,West,840.33,11,173.31
2022-03-27,Winter Jacket,Apparel,North,1131.34,14,330.87
2022-03-27,Bookshelf,Furniture,North,583.8,9,115.32
2022-03-27,Baseball Cap,Apparel,Central,674.86,9,59.01
2022-03-27,Wireless Mouse,Electronics,South,779.91,12,269.21
2022-03-27,Running Shoes,Apparel,South,925.49,11,79.58
2022-03-28,Binder,Office Supplies,West,472.5,14,64.82
2022-03-28,Desk Lamp,Furniture,West,741.4,8,75.36
2022-03-28,Notebook Set,Office Supplies,East,87.83,1,17.15
2022-03-28,Baseball Cap,Apparel,Central,519.57,6,41.71
2022-03-28,Running Shoes,Apparel,North,253.76,5,61.84
2022-03-28,Stapler,Office Supplies,East,954.89,10,146.9
2022-03-28,Desk Lamp,Furniture,East,215.49,7,64.08
2022-03-28,Pen Pack,Office Supplies,West,280.62,5,48.35
2022-03-29,Desk Lamp,Furniture,South,116.8,2,39.37
2022-03-29,Notebook Set,Office Supplies,West,162.58,4,34.76
2022-03-29,Running Shoes,Apparel,North,343.13,7,47.65
2022-03-29,Wireless Mouse,Electronics,East,574.82,8,122.58
2022-03-30,Office Chair,Furniture,Central,611.02,7,178.55
2022-03-30,Baseball Cap,Apparel,East,314.94,8,28.37
2022-03-30,Pen Pack,Office Supplies,South,585.16,11,63.27
2022-03-30,Desk Lamp,Furniture,West,138.1,12,26.42
2022-03-31,Filing Cabinet,Furniture,West,417.41,11,105.61
2022-03-31,Notebook Set,Office Supplies,West,388.1,9,120.76
2022-03-31,Desk Lamp,Furniture,West,615.61,14,111.86
2022-03-31,Pen Pack,Office Supplies,South,830.74,6,241.1
2022-04-01,Polo Shirt,Apparel,South,732.55,8,127.5
2022-04-01,Winter Jacket,Apparel,South,77.72,1,18.23
2022-04-01,Desk Lamp,Furniture,West,240.23,11,57.73
2022-04-01,Notebook Set,Office Supplies,West,212.2,4,39.44
2022-04-01,Desk Lamp,Furniture,Central,350.07,8,69.18
2022-04-01,Bookshelf,Furniture,East,409.84,14,74.74
2022-04-01,Bookshelf,Furniture,South,219.83,13,60.4
2022-04-02,Desk Lamp,Furniture,South,391.31,5,80.96
2022-04-02,Bluetooth Speaker,Electronics,Central,969.47,9,205.52
2022-04-02,Bluetooth Speaker,Electronics,North,136.11,2,31.04
2022-04-02,Polo Shirt,Apparel,Central,1265.95,11,343.21
2022-04-02,Phone Case,Electronics,East,1032.99,11,130.71
2022-04-03,Baseball Cap,Apparel,South,1499.37,13,306.65
2022-04-03,Binder,Office Supplies,North,100.81,4,20.85
2022-04-03,Office Chair,Furniture,East,49.2,1,4.73
2022-04-03,USB Hub,Electronics,East,343.06,3,41.34
2022-04-04,Running Shoes,Apparel,Central,576.96,8,90.28
2022-04-04,Filing Cabinet,Furniture,West,133.95,3,17.11
2022-04-04,Stapler,Office Supplies,East,189.17,4,16.26
2022-04-04,Winter Jacket,Apparel,South,98.13,5,23.06
2022-04-04,Desk Lamp,Furniture,North,810.79,14,277.04
2022-04-04,Baseball Cap,Apparel,East,929.74,11,239.83
2022-04-04,Winter Jacket,Apparel,Central,171.51,2,60.02
2022-04-04,USB Hub,Electronics,Central,168.8,14,29.95
2022-04-04,Notebook Set,Office Supplies,South,1150.48,9,371.24
2022-04-04,Notebook Set,Office Supplies,East,380.2,4,62.66
2022-04-05,Phone Case,Electronics,North,986.94,11,150.1
2022-04-05,Filing Cabinet,Furniture,East,124.17,5,24.62
2022-04-05,Phone Case,Electronics,South,130.33,3,19.08
2022-04-05,Office Chair,Furniture,Central,405.25,6,128.6
2022-04-05,Pen Pack,Office Supplies,West,128.16,8,35.04
2022-04-05,Office Chair,Furniture,East,197.21,14,32.89
2022-04-05,Phone Case,Electronics,Central,474.65,7,125.61
2022-04-05,Baseball Cap,Apparel,East,486.6,7,75.55
2022-04-05,Binder,Office Supplies,West,71.97,9,18.11
2022-04-05,Running Shoes,Apparel,South,858.58,11,97.57
2022-04-05,Running Shoes,Apparel,East,826.48,8,182.28
2022-04-06,USB Hub,Electronics,South,120.3,3,10.28
2022-04-06,Winter Jacket,Apparel,East,1230.0,14,273.74
2022-04-06,Phone Case,Electronics,Central,1297.69,11,138.55
2022-04-06,Pen Pack,Office Supplies,South,103.87,9,25.68
2022-04-06,Desk Lamp,Furniture,South,133.97,3,12.93
2022-04-07,Stapler,Office Supplies,Central,1624.25,14,393.51
2022-04-07,Baseball Cap,Apparel,Central,194.7,7,36.47
2022-04-07,Winter Jacket,Apparel,East,111.85,3,19.51
2022-04-07,USB Hub,Electronics,East,120.01,5,23.03
2022-04-07,Notebook Set,Office Supplies,North,387.07,5,37.87
2022-04-07,Bluetooth Speaker,Electronics,East,129.53,12,35.99
2022-04-07,Pen Pack,Office Supplies,West,1231.77,13,253.38
2022-04-08,Bookshelf,Furniture,South,80.51,1,27.28
2022-04-08,Bookshelf,Furniture,East,111.29,1,18.76
2022-04-08,Binder,Office Supplies,Central,51.28,1,6.28
2022-04-09,Filing Cabinet,Furniture,East,148.3,3,38.65
2022-04-09,Office Chair,Furniture,West,736.24,14,238.67
2022-04-09,Filing Cabinet,Furniture,South,355.15,3,114.92
2022-04-09,Bluetooth Speaker,Electronics,East,77.35,1,11.78
2022-04-09,Winter Jacket,Apparel,South,262.83,10,37.79
2022-04-09,Bookshelf,Furniture,West,104.63,1,28.84
2022-04-09,Pen Pack,Office Supplies,North,427.28,13,93.02
2022-04-09,USB Hub,Electronics,East,246.52,6,76.11
2022-04-10,Bookshelf,Furniture,East,464.86,9,62.79
2022-04-10,Bluetooth Speaker,Electronics,North,418.51,8,45.66
2022-04-10,Baseball Cap,Apparel,East,217.94,5,59.73
2022-04-10,Polo Shirt,Apparel,West,398.79,4,51.39
2022-04-10,Phone Case,Electronics,South,722.31,9,217.48
2022-04-10,Baseball Cap,Apparel,Central,247.7,5,23.1
2022-04-11,USB Hub,Electronics,East,215.76,8,25.88
2022-04-11,Winter Jacket,Apparel,Central,1111.63,13,167.08
2022-04-11,Polo Shirt,Apparel,East,21.96,1,5.05
2022-04-11,Pen Pack,Office Supplies,West,148.36,2,26.35
2022-04-11,Office Chair,Furniture,North,793.97,11,215.96
2022-04-11,Running Shoes,Apparel,West,733.67,12,99.17
2022-04-12,USB Hub,Electronics,South,272.73,2,45.76
2022-04-12,Running Shoes,Apparel,Central,38.29,2,9.86
2022-04-12,Polo Shirt,Apparel,East,351.78,5,63.06
2022-04-12,Bookshelf,Furniture,East,22.0,2,3.84
2022-04-12,USB Hub,Electronics,North,109.4,9,30.43
2022-04-12,Bookshelf,Furniture,Central,549.2,5,95.97
2022-04-12,Bookshelf,Furniture,East,334.2,12,47.47
2022-04-12,Bluetooth Speaker,Electronics,West,818.48,8,102.9
2022-04-13,Office Chair,Furniture,West,1109.54,12,205.31
2022-04-13,Desk Lamp,Furniture,Central,56.36,3,19.71
2022-04-13,Pen Pack,Office Supplies,North,176.11,10,16.07
2022-04-13,Phone Case,Electronics,South,149.36,10,23.12
2022-04-14,Stapler,Office Supplies,North,1100.0,9,271.92
2022-04-14,Notebook Set,Office Supplies,South,346.19,9,110.79
2022-04-14,Office Chair,Furniture,West,350.82,12,80.58
2022-04-14,Bluetooth Speaker,Electronics,East,561.7,9,49.02
2022-04-15,Winter Jacket,Apparel,North,76.36,3,16.23
2022-04-15,Baseball Cap,Apparel,North,56.95,5,5.84
2022-04-15,Winter Jacket,Apparel,West,747.89,8,68.48
2022-04-15,Desk Lamp,Furniture,West,44.7,1,4.11
2022-04-15,Polo Shirt,Apparel,South,119.92,2,22.68
2022-04-15,Binder,Office Supplies,South,1296.51,12,161.64
2022-04-15,Binder,Office Supplies,North,800.36,7,145.9
2022-04-16,Wireless Mouse,Electronics,East,63.12,1,17.55
2022-04-16,USB Hub,Electronics,West,377.26,8,40.4
2022-04-16,Phone Case,Electronics,South,884.91,8,151.84
2022-04-16,Filing Cabinet,Furniture,West,1165.04,10,362.86
2022-04-16,Running Shoes,Apparel,South,237.8,12,35.76
2022-04-16,Wireless Mouse,Electronics,West,324.95,3,111.17
2022-04-16,Filing Cabinet,Furniture,East,624.0,7,195.64
2022-04-17,Baseball Cap,Apparel,Central,171.6,2,29.33
2022-04-17,Filing Cabinet,Furniture,Central,443.03,11,116.43
2022-04-17,Wireless Mouse,Electronics,Central,334.65,3,110.39
2022-04-17,Binder,Office Supplies,South,983.26,14,211.32
2022-04-17,Polo Shirt,Apparel,West,287.53,14,42.97
2022-04-17,Polo Shirt,Apparel,North,97.26,1,32.98
2022-04-18,Notebook Set,Office Supplies,West,320.82,13,105.12
2022-04-18,Office Chair,Furniture,South,290.69,3,95.4
2022-04-18,Polo Shirt,Apparel,South,1682.41,12,332.03
2022-04-19,Pen Pack,Office Supplies,South,953.7,13,128.28
2022-04-19,Baseball Cap,Apparel,Central,1161.81,11,240.47
2022-04-19,Bluetooth Speaker,Electronics,West,47.64,2,6.54
2022-04-19,Filing Cabinet,Furniture,East,1018.89,9,109.59
2022-04-19,Binder,Office Supplies,Central,227.91,4,58.92
2022-04-19,Desk Lamp,Furniture,North,912.04,10,275.29
2022-04-19,Bookshelf,Furniture,West,360.29,8,52.3
2022-04-19,Phone Case,Electronics,West,198.24,2,20.64
2022-04-19,Running Shoes,Apparel,West,639.43,13,68.68
2022-04-20,Stapler,Office Supplies,South,470.61,4,40.33
2022-04-20,Phone Case,Electronics,East,358.13,3,115.07
2022-04-20,Notebook Set,Office Supplies,West,292.57,9,39.42
2022-04-21,Desk Lamp,Furniture,North,213.08,7,35.49
2022-04-21,Binder,Office Supplies,East,1178.05,10,146.04
2022-04-21,Baseball Cap,Apparel,East,376.46,4,129.75
2022-04-21,Polo Shirt,Apparel,East,415.89,7,144.25
2022-04-21,USB Hub,Electronics,South,184.65,2,40.11
2022-04-21,Baseball Cap,Apparel,East,85.87,5,8.22
2022-04-21,Filing Cabinet,Furniture,West,884.67,8,262.76
2022-04-21,Polo Shirt,Apparel,South,336.69,11,96.41
2022-04-21,Bluetooth Speaker,Electronics,Central,1154.14,12,292.01
2022-04-21,Bluetooth Speaker,Electronics,South,131.07,5,40.09
2022-04-21,Filing Cabinet,Furniture,North,17.03,1,4.69
2022-04-21,Polo Shirt,Apparel,Central,765.57,9,155.94
2022-04-21,Notebook Set,Office Supplies,Central,194.98,5,46.99
2022-04-22,Bluetooth Speaker,Electronics,Central,408.49,8,91.61
2022-04-22,Winter Jacket,Apparel,South,572.8,10,172.05
2022-04-22,Office Chair,Furniture,East,1271.87,13,155.29
2022-04-22,Phone Case,Electronics,South,930.32,13,287.87
2022-04-22,Bluetooth Speaker,Electronics,West,554.94,12,138.31
2022-04-22,Winter Jacket,Apparel,Central,656.47,11,184.04
2022-04-22,Bluetooth Speaker,Electronics,Central,103.91,1,17.9
2022-04-22,Wireless Mouse,Electronics,East,123.39,3,34.82
2022-04-22,Winter Jacket,Apparel,East,429.69,5,71.86
2022-04-22,Filing Cabinet,Furniture,Central,241.8,4,53.86
2022-04-22,Binder,Office Supplies,North,391.8,8,125.66
2022-04-23,Bookshelf,Furniture,Central,290.05,4,26.03
2022-04-23,USB Hub,Electronics,Central,457.68,5,80.83
